id,first_review,last_review,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
53295394,2021-12-13,2023-09-04,61,38,3,5,5,5,5,5,5,5,3
53310203,2021-11-20,2023-07-18,14,5,0,5,5,5,5,5,5,4,1
53310895,2022-03-22,2022-06-18,2,0,0,5,5,5,5,5,5,5,0
53345105,2023-05-13,2023-07-09,5,5,0,4,5,4,5,5,5,4,1
53345225,2022-06-18,2023-07-13,4,3,0,5,5,5,5,5,5,5,0
53361304,2021-11-29,2023-07-23,8,1,0,4,4,4,5,5,5,4,0
53481879,2021-11-25,2023-09-05,88,57,4,5,5,5,5,5,5,5,4
53497917,2022-12-18,2023-08-13,31,31,1,5,5,5,5,5,5,5,3
53518504,2023-06-21,2023-08-31,29,29,5,5,5,5,5,5,5,5,10
53532012,2022-01-10,2023-05-21,8,4,0,5,5,5,5,5,5,5,0
53533856,2021-12-04,2023-08-29,124,67,3,5,5,5,5,5,5,5,6
53546198,2022-08-15,2022-10-14,6,4,0,4,5,4,5,5,5,4,0
53576939,2021-12-05,2023-08-13,46,21,1,5,5,5,5,5,5,5,2
53627805,2021-12-30,2023-08-21,34,13,2,5,5,5,5,5,5,5,2
53646235,2022-01-04,2023-07-03,16,5,0,5,5,5,5,5,5,5,1
53677361,2021-12-14,2023-08-28,64,33,2,5,5,5,5,5,5,5,3
53688452,2022-01-01,2022-06-23,25,0,0,4,5,4,5,5,5,5,1
53704642,2021-12-23,2023-09-04,17,6,1,5,5,5,5,5,5,5,1
53714436,2022-01-02,2023-08-22,31,14,2,5,5,5,5,5,5,5,2
53715553,2021-12-12,2023-09-06,140,79,2,5,5,5,5,5,5,5,7
53720378,2021-12-11,2023-09-05,14,8,2,5,5,5,5,5,5,5,1
53744482,2022-10-22,2023-01-16,15,15,0,5,5,5,5,5,5,5,1
53755034,2022-04-20,2023-09-04,16,9,1,5,5,5,5,5,5,4,1
53756247,2022-01-04,2023-09-04,4,3,1,5,5,5,5,5,5,4,0
53760756,2022-04-09,2023-06-18,9,4,0,4,4,4,5,4,4,4,1
53774439,2022-10-09,2023-08-07,10,10,0,5,5,5,5,5,5,5,1
53782642,2022-01-01,2023-08-20,47,32,2,5,5,5,5,5,5,5,2
53783087,2022-01-26,2023-08-14,27,19,1,5,5,5,5,5,5,5,1
53793889,2022-01-15,2023-07-17,15,8,0,5,5,5,5,5,5,5,1
53798530,2022-01-04,2022-08-15,6,0,0,5,5,5,5,5,5,5,0
53809788,2021-12-20,2023-08-27,62,27,4,5,5,5,5,5,5,5,3
53817538,2022-06-30,2023-09-10,37,30,3,5,5,5,5,5,5,5,3
53822920,2021-12-19,2023-06-30,13,3,0,5,5,5,5,5,5,5,1
53835586,2022-01-11,2023-08-30,29,16,2,5,5,5,5,5,5,5,1
53892650,2021-12-26,2023-07-30,42,23,0,5,5,5,5,5,5,5,2
53906133,2023-08-27,2023-09-03,3,3,3,5,5,5,5,5,5,5,3
53921282,2022-02-02,2023-08-31,67,41,2,5,5,5,5,5,5,5,3
53939088,2022-01-02,2023-08-30,44,38,3,5,5,5,5,5,5,5,2
53942000,2022-01-03,2023-09-01,22,10,1,5,5,5,5,5,5,5,1
53953048,2023-07-19,2023-07-19,1,1,0,5,5,5,5,5,5,5,1
53957925,2022-04-10,2023-04-09,34,15,0,5,5,5,5,5,5,5,2
53974224,2022-01-01,2023-08-24,39,26,1,5,5,5,5,5,5,5,2
54021961,2022-02-28,2023-08-20,8,5,1,5,5,5,5,5,5,5,0
54031700,2022-02-13,2023-09-03,25,7,1,5,5,4,5,5,5,4,1
54031769,2022-01-03,2023-08-13,24,18,1,4,5,5,5,5,5,4,1
54052290,2022-01-14,2023-06-13,15,8,0,5,5,5,5,5,5,5,1
54102743,2022-02-12,2022-02-12,1,0,0,1,1,1,1,1,1,1,0
54108468,2022-02-01,2022-12-19,5,3,0,5,5,5,5,5,5,5,0
54139500,2022-03-16,2023-06-01,44,20,0,5,5,5,5,5,5,5,2
54149036,2022-01-15,2023-09-04,41,24,4,5,5,5,5,5,5,5,2
54222673,2022-04-09,2023-08-31,11,4,3,4,4,4,4,5,5,4,1
54229182,2022-01-24,2023-09-02,51,33,3,5,5,4,5,5,5,5,3
54305668,2022-05-15,2023-09-04,19,11,1,5,5,5,5,5,5,5,1
54319194,2022-02-02,2023-05-15,36,19,0,5,5,5,5,5,5,5,2
54324139,2022-02-14,2022-10-19,8,6,0,5,5,4,5,5,5,5,0
54339659,2022-02-12,2023-08-13,38,30,1,5,5,4,5,5,5,5,2
54356490,2022-02-06,2023-08-05,77,42,0,5,5,5,5,5,5,5,4
54393358,2022-02-21,2023-08-28,68,39,1,5,5,5,5,5,5,5,4
54398948,2022-02-28,2023-09-02,48,28,2,5,5,4,5,5,5,4,3
54405527,2022-07-08,2023-08-27,7,3,1,4,4,5,5,5,5,4,0
537674142501729619,2022-01-22,2022-09-16,42,1,0,5,5,5,5,5,5,5,2
542724734337928335,2022-02-09,2023-09-02,18,3,1,5,5,4,5,5,5,5,1
547911591110108148,2022-01-29,2022-04-04,8,0,0,5,5,5,5,5,5,5,0
548006508986794328,2022-02-06,2023-08-03,27,17,0,5,5,5,5,5,5,5,1
548133478317253116,2022-02-13,2023-08-25,48,25,2,5,4,5,5,5,5,5,3
549995666721274018,2022-03-25,2022-12-22,3,2,0,5,5,5,5,5,4,5,0
550113945772684814,2022-03-04,2023-08-27,21,5,1,4,5,4,5,5,5,5,1
550582711238170090,2022-07-10,2023-08-20,13,6,1,5,5,5,5,5,5,5,1
550852534008266963,2022-02-13,2023-08-28,16,15,2,5,5,5,5,5,5,5,1
551611847054308403,2022-02-07,2023-08-30,131,76,5,5,5,5,5,5,5,5,7
552087780908188359,2022-02-21,2023-07-23,24,16,0,4,5,5,5,5,5,5,1
552087844563742049,2022-02-22,2023-07-13,26,9,0,5,5,5,5,5,5,5,1
552087895823734241,2022-02-21,2023-07-04,14,5,0,4,4,4,4,4,5,4,1
552087956756419718,2022-02-28,2023-08-25,21,16,1,5,5,5,5,5,5,5,1
552114600300165934,2022-02-20,2023-02-20,19,9,0,4,4,4,5,4,5,5,1
552152191730216296,2022-06-23,2023-09-01,20,14,2,5,5,5,5,5,5,5,1
552415853827862565,2022-02-14,2023-08-08,46,14,0,4,5,5,5,5,5,5,2
554391717379421105,2022-03-10,2023-02-11,11,1,0,4,5,5,5,5,5,5,1
554458142818811004,2022-03-14,2023-08-20,11,3,1,5,5,5,5,5,5,5,1
555066451849769097,2022-02-21,2023-08-19,65,40,2,5,5,5,5,5,5,5,3
555101745437681657,2022-02-28,2022-08-15,5,0,0,3,4,3,4,3,5,3,0
555738744607072456,2022-04-03,2023-08-20,28,12,1,5,5,5,5,5,5,5,2
557411905970125658,2022-05-08,2023-07-16,15,8,0,5,5,5,5,5,5,5,1
557464338065061481,2022-02-20,2023-09-04,28,24,4,5,5,5,5,5,5,5,1
558321069290526061,2022-09-02,2023-09-04,146,142,7,5,5,5,5,5,5,5,12
558695661230423902,2022-02-25,2023-08-21,17,8,1,5,5,5,5,5,5,5,1
558773763535663289,2022-06-11,2023-08-27,10,8,1,5,5,5,5,5,5,5,1
559598781807952511,2022-02-27,2023-08-28,53,31,2,5,5,5,5,5,5,5,3
559707802859743390,2022-02-15,2023-08-06,26,11,0,5,5,4,5,5,5,4,1
561429819139255451,2022-04-19,2023-09-03,37,23,3,5,5,5,5,5,5,5,2
561702182184142040,2022-02-23,2023-07-18,36,26,0,5,5,4,5,5,5,5,2
563777605371370552,2022-03-08,2023-07-29,8,2,0,5,5,5,5,5,5,5,0
563828868975155133,2022-03-07,2023-08-23,32,17,1,5,5,5,5,5,5,5,2
563888333634041037,2022-02-20,2023-08-28,61,49,4,5,5,5,5,5,5,5,3
565172182323053498,2022-04-30,2023-01-03,6,4,0,4,4,4,5,4,5,4,0
566733746682572736,2022-03-04,2023-07-16,26,15,0,5,5,4,5,5,5,5,1
566956279347109625,2022-08-06,2023-09-10,100,84,7,5,5,5,5,5,5,5,7
567271960532747265,2022-04-17,2023-08-07,14,5,0,5,5,5,5,5,5,5,1
567571720443488708,2022-03-05,2023-09-10,230,123,9,5,5,5,5,5,5,5,12
567585476298904421,2022-04-10,2023-08-06,19,10,0,5,5,5,5,5,5,5,1
568014388468501085,2022-02-27,2023-09-05,34,27,4,5,5,5,5,5,5,5,2
568290702274958424,2022-03-15,2023-09-06,220,142,14,5,5,5,5,5,4,5,12
569411916548500848,2022-08-24,2023-08-14,7,5,1,5,5,5,5,5,5,5,1
569519928038818346,2022-03-31,2023-06-19,29,21,0,5,5,5,5,5,5,5,2
569601596257455996,2022-03-01,2023-04-23,34,19,0,5,5,5,5,5,5,5,2
571867390200265488,2022-03-18,2023-08-23,52,37,2,5,5,5,5,5,5,5,3
571888856806799337,2022-03-04,2023-08-14,10,2,1,4,4,4,4,4,4,4,1
572441785145231030,2022-03-06,2023-08-25,44,31,2,5,5,5,5,5,5,5,2
573314299085060687,2022-04-23,2023-09-06,47,38,4,5,5,5,5,5,5,4,3
573831350410686585,2022-04-24,2023-08-07,21,13,0,4,5,4,4,4,5,4,1
574116444620928218,2022-03-22,2023-03-26,31,12,0,5,5,5,5,5,5,5,2
574405957084775471,2022-03-13,2023-08-07,30,16,0,5,5,5,5,5,5,5,2
577066990833141133,2022-07-24,2023-08-21,18,14,1,5,5,5,5,5,5,5,1
579118467489074418,2022-04-04,2023-08-24,41,27,2,5,5,5,5,5,5,5,2
579634629032147356,2022-04-10,2023-08-07,13,6,0,4,5,4,4,5,5,5,1
579637494201764074,2022-07-27,2022-10-18,3,2,0,5,5,5,5,5,5,5,0
579732311061110641,2022-03-15,2023-09-10,49,32,1,5,5,5,5,5,5,5,3
581212276369990259,2022-04-09,2023-08-07,14,7,0,5,5,5,5,5,5,5,1
581510152858343579,2022-04-14,2023-08-26,53,34,2,5,5,5,5,5,5,5,3
583211038238982955,2022-06-19,2023-09-01,28,15,2,5,5,5,5,5,5,5,2
584325183162823707,2022-10-23,2023-08-16,21,21,1,5,5,5,5,5,5,5,2
584739462016135635,2022-05-02,2023-08-13,130,88,1,5,5,5,5,5,5,5,8
584958110633562580,2022-04-04,2023-06-19,35,22,0,5,5,5,5,5,5,5,2
585451853409274765,2022-04-15,2023-07-08,13,8,0,5,4,4,4,4,5,4,1
585464665212406854,2022-04-17,2023-09-04,20,15,2,5,5,5,5,5,5,5,1
586143516260474997,2022-03-26,2023-09-04,131,92,8,5,5,5,5,5,5,5,7
586858126370385819,2022-04-18,2023-06-25,46,26,0,5,5,5,5,5,5,5,3
587760604873255029,2022-04-01,2023-08-27,62,46,4,5,5,5,5,5,5,5,4
589184896043709136,2022-04-04,2023-08-27,41,17,3,5,5,5,5,5,5,5,2
589906770947444063,2022-03-26,2023-09-07,101,62,9,5,5,5,5,5,5,5,6
591191692924568176,2022-04-14,2023-08-30,35,20,2,5,5,5,5,5,5,5,2
591218248888172290,2022-03-31,2023-08-27,50,23,2,5,5,5,5,5,5,5,3
591373144346093413,2022-04-02,2023-05-18,55,42,0,5,5,5,5,5,5,5,3
591940656025776842,2022-05-20,2022-05-22,2,0,0,5,5,5,5,5,5,5,0
591970998316111353,2022-08-27,2023-07-03,4,2,0,5,5,5,5,5,5,5,0
593011684308469597,2022-04-08,2023-08-19,32,24,2,5,5,5,5,5,5,5,2
593587116505565852,2022-05-09,2023-08-21,19,15,1,5,5,5,5,5,5,5,1
594870215189683984,2022-04-16,2023-09-03,33,20,3,5,5,5,5,5,5,5,2
595540132951658089,2022-05-17,2023-07-21,14,10,0,5,5,5,5,5,5,5,1
596221151859656429,2022-05-01,2023-08-19,27,14,1,5,5,5,5,5,5,5,2
596529934823091057,2022-05-16,2023-08-27,26,20,3,5,5,5,5,5,5,4,2
601380510333712581,2022-04-24,2023-08-17,41,32,1,5,5,5,5,5,5,5,2
601939844366268725,2022-05-01,2023-09-04,68,42,6,5,5,4,5,5,5,5,4
602184986351164328,2022-05-08,2023-08-20,36,24,3,5,5,5,5,5,5,5,2
602223717136614314,2022-04-29,2023-08-04,25,15,0,5,5,5,5,5,5,5,2
602749702410820607,2022-05-01,2023-09-02,8,4,1,5,5,5,5,5,5,5,0
602811331360278975,2022-05-09,2023-08-16,9,2,1,5,5,5,5,5,4,5,1
603588350441398685,2022-05-21,2023-09-07,23,5,2,5,5,5,5,5,5,5,1
604145854114902243,2022-04-18,2023-05-07,6,3,0,5,5,5,5,5,5,4,0
604880761445855304,2022-04-29,2023-09-09,77,53,6,5,5,5,5,5,5,5,5
605505472722387506,2022-04-22,2023-08-20,16,9,1,4,4,5,5,4,5,4,1
605801805262828354,2022-05-15,2023-08-07,10,7,0,5,5,5,5,5,5,5,1
607163366472340846,2023-08-14,2023-09-07,6,6,6,5,5,5,5,5,5,5,6
607830498444795016,2022-07-17,2023-08-10,8,4,0,5,5,5,5,5,5,5,1
607918371055194768,2022-04-27,2023-09-03,39,11,5,5,5,5,5,5,5,5,2
608178361982825985,2022-05-27,2023-09-02,67,49,5,5,5,5,5,5,5,5,4
608922150946604222,2022-05-09,2023-09-04,66,48,5,5,5,5,5,5,5,5,4
609466060816352545,2022-04-27,2023-09-03,71,48,5,5,5,5,5,5,5,5,4
610221185615002335,2022-04-30,2023-08-17,33,20,1,5,5,5,5,5,5,5,2
610355849942449853,2022-05-05,2022-07-01,10,0,0,5,5,5,5,5,5,5,1
612456226655800792,2022-05-12,2023-08-21,57,36,1,5,5,5,5,5,5,5,4
613372505651542135,2022-04-30,2023-09-04,162,90,8,5,5,5,5,5,5,5,10
613631877171022892,2022-05-31,2023-08-30,10,3,1,5,5,5,5,5,5,5,1
614698343049509442,2022-08-19,2023-08-31,18,14,1,5,5,5,5,5,5,5,1
615963228972015491,2022-05-02,2023-08-28,19,9,1,5,5,5,5,5,5,5,1
616730793414156652,2022-06-10,2023-09-04,61,34,6,5,5,5,5,5,5,5,4
617347952149310859,2022-05-10,2023-09-08,89,62,5,4,4,4,4,4,4,4,5
618314016919360979,2022-12-28,2023-09-04,16,16,1,5,5,5,5,5,5,5,2
618340447811098773,2022-05-08,2023-08-02,11,4,0,5,5,5,5,5,5,5,1
618735425240079904,2022-07-05,2023-09-08,14,13,3,5,5,5,5,5,5,5,1
619463995636109692,2023-08-25,2023-08-25,1,1,1,5,5,5,5,5,5,5,1
620110025734198926,2022-05-22,2023-09-01,57,40,2,5,5,5,5,5,5,5,4
620395816611481022,2022-07-11,2022-11-01,7,2,0,5,4,4,5,5,5,5,0
622007926348703992,2022-07-23,2023-08-07,35,31,0,5,5,5,5,5,5,5,3
622304548739579829,2022-05-25,2023-06-11,8,2,0,5,5,5,5,4,5,5,1
623072148881685842,2022-07-19,2023-08-18,36,31,1,5,5,5,5,5,5,5,3
623138045979537258,2022-05-14,2022-06-17,4,0,0,4,4,4,4,4,4,4,0
623170212027276910,2022-06-09,2023-08-21,12,6,2,5,5,5,5,5,5,5,1
623189313200743415,2022-07-18,2023-08-20,3,2,1,5,5,5,4,5,5,5,0
623195386045312411,2022-05-23,2023-08-05,21,19,0,5,5,5,5,5,5,5,1
623358603401293376,2022-06-18,2023-08-18,26,22,2,5,4,5,5,5,5,4,2
626064194928474042,2022-05-16,2023-07-20,22,7,0,5,5,5,5,5,5,5,1
626111932560991776,2022-06-12,2023-08-30,28,21,1,4,5,4,5,5,5,5,2
627762010323901471,2022-12-07,2023-09-09,38,38,4,5,5,5,5,5,5,5,4
628190314258420805,2023-04-25,2023-08-19,7,7,1,4,4,4,5,4,4,4,2
628498105524291070,2022-08-01,2023-09-09,47,43,1,5,5,5,5,5,5,5,3
629121380454331796,2022-06-26,2023-08-06,23,15,0,5,5,5,5,5,5,5,2
629568853622182909,2022-06-19,2022-10-03,22,4,0,5,5,5,5,5,5,5,1
629768951497642968,2022-06-05,2023-08-19,28,19,1,5,5,5,5,5,5,5,2
629962560003683943,2023-05-29,2023-08-30,9,9,2,5,5,5,5,5,5,5,3
630403288588774263,2022-05-23,2023-09-03,38,29,4,5,5,5,5,5,5,5,2
630698281644058999,2023-09-02,2023-09-02,1,1,1,5,5,5,5,5,5,5,1
630983318117442088,2022-06-01,2023-08-14,8,3,1,4,4,4,4,5,4,4,1
631288031097486277,2022-07-12,2023-08-29,8,6,2,5,5,5,5,5,5,5,1
631355331735851116,2022-05-28,2023-08-07,41,32,0,5,5,5,5,5,5,5,3
631867335353433199,2022-07-05,2023-09-10,88,81,6,5,5,5,5,5,5,5,6
632692388355978545,2022-06-14,2023-07-08,11,4,0,4,4,4,4,4,5,4,1
633416493896322786,2022-05-29,2023-08-21,13,9,1,5,5,5,5,5,5,5,1
634740380851714895,2022-06-03,2023-08-27,70,56,3,5,5,5,5,5,5,5,5
636440197750058856,2022-06-12,2023-05-05,6,2,0,5,5,5,5,5,5,5,0
637100538253856281,2022-06-12,2023-08-24,92,68,3,5,5,5,5,5,5,5,6
637707782541344752,2022-06-01,2023-08-02,46,25,0,4,4,4,4,5,5,5,3
637938323273760792,2022-07-04,2023-08-29,19,11,4,5,5,5,5,5,5,5,1
638552351951631438,2022-08-21,2023-06-30,15,13,0,5,5,5,5,5,5,5,1
639280244242476827,2022-10-09,2023-08-17,12,12,2,4,4,5,5,5,5,4,1
639767874596733974,2022-07-17,2023-06-21,3,1,0,3,3,4,3,4,3,3,0
639919149792922384,2022-10-01,2023-08-26,3,3,1,4,4,5,4,4,4,4,0
640170142642521114,2023-01-30,2023-01-30,1,1,0,4,4,4,5,5,4,4,0
641997280979445290,2022-07-06,2023-06-11,6,4,0,5,5,5,5,5,5,5,0
643333821284671450,2022-08-31,2023-09-02,12,11,1,5,5,5,5,5,5,5,1
643397353531807002,2023-04-14,2023-05-20,3,3,0,5,5,5,5,5,5,5,1
643597642989341527,2022-07-01,2023-08-28,27,22,3,5,5,5,5,5,5,5,2
644008997457195193,2022-06-20,2023-09-02,15,13,1,4,5,5,5,5,5,4,1
645041454107016567,2022-08-15,2023-09-05,110,99,6,5,5,5,5,5,5,5,8
645864901048996159,2022-09-18,2023-08-04,12,12,0,5,5,5,5,5,5,5,1
646596663191995079,2022-07-24,2023-09-02,13,12,4,5,5,5,5,5,5,5,1
648011040349353372,2022-07-03,2023-09-03,38,27,2,5,5,5,5,5,5,5,3
648011179481441450,2022-06-21,2023-09-01,39,29,3,5,5,4,5,5,5,5,3
648730845774540352,2022-07-16,2023-08-19,37,24,2,5,5,5,5,5,5,5,3
649238907216182551,2022-07-02,2023-06-06,6,3,0,5,5,5,5,5,5,5,0
649943722944969065,2022-06-23,2023-08-13,41,30,1,5,5,5,5,5,5,5,3
650278721654220868,2022-06-21,2022-12-28,5,2,0,5,5,4,5,5,5,5,0
650353522594715207,2022-07-11,2023-08-03,6,3,0,5,5,4,5,5,5,5,0
650838204949827531,2022-07-02,2022-11-15,3,1,0,5,5,5,5,5,4,5,0
652170690411886500,2022-07-15,2022-07-15,1,0,0,5,5,4,5,5,5,5,0
652993727281612683,2022-07-02,2023-09-02,62,45,5,5,5,5,5,5,5,5,4
653837992019040544,2022-07-09,2023-05-22,19,12,0,4,5,4,5,5,5,4,1
653919249353179959,2022-07-02,2023-09-08,58,48,4,5,5,5,5,5,5,5,4
654239711452230640,2022-07-10,2023-08-08,31,20,0,5,5,5,5,5,5,5,2
654358614545196468,2022-07-18,2023-09-01,72,64,3,5,5,5,5,5,5,5,5
654528287150547809,2023-05-15,2023-08-22,3,3,1,5,4,4,5,5,4,4,1
654608849137634303,2022-08-15,2023-08-05,20,16,0,5,5,5,5,5,5,5,2
657341676215151933,2022-06-30,2023-09-04,73,59,6,5,5,5,5,5,5,5,5
658643886584267195,2022-10-27,2023-07-31,2,2,0,5,5,5,5,5,4,5,0
658768024096471856,2022-07-22,2023-08-27,49,41,4,5,5,5,5,5,5,5,4
658951172669659052,2022-10-10,2022-10-10,1,1,0,5,5,5,5,5,4,5,0
659629866649803435,2022-07-05,2023-09-03,36,31,3,5,5,5,5,5,5,5,2
660340075244080425,2022-08-01,2023-08-24,81,67,3,5,5,5,5,5,4,5,6
660844002469339456,2022-07-25,2022-09-02,2,0,0,5,5,5,5,5,5,5,0
661124924181509911,2022-07-07,2022-07-07,1,0,0,1,1,1,1,1,5,5,0
662941685211325139,2022-07-13,2023-08-15,51,44,1,5,5,5,5,5,5,5,4
663710660085665260,2022-08-01,2023-08-30,20,18,2,5,5,5,5,5,5,5,1
665156631940590880,2022-08-14,2023-06-24,16,14,0,4,4,4,5,4,4,4,1
665162810017294760,2022-08-15,2023-08-07,11,9,0,4,5,5,5,5,5,5,1
665259988160500171,2022-07-29,2023-08-27,37,33,3,5,5,5,5,5,5,5,3
665314192796691758,2022-07-18,2023-08-21,15,8,1,5,5,5,5,5,5,5,1
665389343277495005,2022-07-22,2023-07-16,55,47,0,5,5,5,5,5,5,5,4
665409792650093160,2022-09-08,2023-09-06,46,45,6,5,5,5,5,5,5,5,4
665429590589849839,2023-02-10,2023-07-17,3,3,0,5,5,5,5,5,5,5,0
667448253332915379,2023-04-20,2023-05-01,3,3,0,5,5,5,5,5,5,5,1
668114817991409393,2022-07-30,2023-06-27,5,3,0,5,5,5,5,5,5,5,0
668900045117087118,2022-08-14,2023-08-07,19,16,0,5,5,5,5,5,5,5,1
668964918912232214,2022-08-24,2022-12-17,5,3,0,4,4,5,5,5,4,4,0
668964973424859894,2022-07-16,2023-01-09,6,2,0,4,4,4,4,4,4,4,0
669105920715822822,2022-10-02,2023-08-24,10,10,1,5,5,5,5,5,5,4,1
669559781463240994,2023-08-23,2023-08-23,1,1,1,5,5,5,5,5,4,5,1
671060040806197458,2022-08-27,2023-09-07,70,64,3,5,5,5,5,5,5,5,6
671172740661956673,2022-09-11,2023-08-26,7,7,1,4,4,4,5,5,4,4,1
671899092009548372,2022-07-22,2023-09-03,36,30,6,5,5,5,5,5,5,5,3
671983380680195728,2022-07-27,2023-09-03,37,30,2,5,5,5,5,5,5,5,3
671990630449817818,2022-08-01,2023-09-03,50,47,3,5,5,5,5,5,5,5,4
673298399803626559,2022-08-29,2023-08-06,18,17,0,4,5,4,5,5,4,4,1
673299982136861702,2022-07-29,2023-06-14,8,5,0,5,5,4,5,5,5,5,1
674040570237601641,2022-07-28,2023-08-09,62,58,0,5,5,5,5,5,5,5,5
674108478185549607,2022-08-01,2023-09-04,60,52,1,5,5,5,5,5,5,5,4
675321767850356072,2022-08-20,2023-09-06,58,55,5,5,5,5,5,5,5,5,4
675932726185959059,2022-08-31,2023-07-02,6,5,0,5,5,5,5,5,5,5,0
675998524685894903,2022-08-21,2023-08-25,59,54,2,5,5,5,5,5,5,5,5
677323570985044781,2022-08-02,2023-09-03,22,21,3,5,5,5,5,5,5,5,2
678362301569340643,2022-10-31,2023-04-24,3,3,0,5,5,5,5,5,5,5,0
678396617292048522,2022-11-01,2023-04-21,3,3,0,5,5,5,5,5,5,5,0
678433628812095879,2022-08-01,2022-09-22,7,1,0,5,5,4,5,5,5,5,1
678492934166206473,2022-07-29,2023-09-05,33,22,3,5,5,5,5,5,5,5,2
679704208547425532,2022-10-05,2023-08-20,5,5,1,4,4,5,5,5,5,5,0
679966703899379744,2022-08-03,2023-06-18,7,5,0,5,5,5,5,5,5,5,1
682713459511999895,2022-10-02,2023-07-14,9,9,0,4,4,5,5,5,4,5,1
683310858088851479,2022-08-19,2023-01-01,16,11,0,4,5,4,5,5,5,4,1
683629474068032027,2022-08-15,2023-08-20,15,14,1,4,4,5,4,5,4,4,1
683862882535516375,2022-12-07,2023-09-09,65,65,7,5,5,5,5,5,5,5,7
684395345614353787,2023-01-03,2023-06-30,18,18,0,5,5,5,5,5,5,5,2
684515630894647771,2022-10-18,2023-09-06,33,33,1,5,5,5,5,5,5,5,3
684758989923463499,2022-08-18,2023-07-25,30,26,0,5,5,5,5,5,5,5,2
686276370740638066,2022-10-02,2023-08-27,24,24,3,5,5,5,5,5,5,5,2
687696887360853912,2022-10-19,2023-08-31,20,20,1,5,5,5,5,5,5,5,2
687723175320005602,2022-09-16,2023-05-15,12,12,0,5,5,5,5,5,5,5,1
689400489243342289,2022-08-25,2023-09-03,27,25,4,5,5,5,5,5,4,5,2
689802133771229891,2022-08-19,2023-06-17,9,5,0,5,5,5,5,5,5,5,1
689867142598535323,2022-10-28,2023-07-11,4,4,0,5,4,5,4,5,5,5,0
690176180395759163,2022-09-05,2023-02-05,10,9,0,5,5,5,5,5,5,5,1
691161406397363866,2022-08-21,2023-09-05,6,3,1,5,5,5,5,5,5,5,0
692178232323305220,2022-08-28,2023-08-05,11,10,0,5,5,5,5,5,5,5,1
693459297605129414,2022-10-22,2023-08-29,20,20,5,5,5,5,5,5,5,5,2
693500047332666567,2022-08-26,2022-08-30,2,0,0,5,5,5,5,5,5,5,0
693579983837242813,2022-09-12,2023-08-19,41,41,3,5,5,5,5,5,5,5,3
693595443169605312,2022-08-26,2023-08-30,33,30,3,5,5,5,5,5,5,5,3
694960894115091447,2022-08-21,2023-09-03,10,8,3,5,5,5,5,5,4,5,1
695124483489893507,2022-08-25,2022-12-17,9,6,0,5,5,5,5,5,5,5,1
695822039972273842,2022-08-28,2023-09-04,22,19,4,5,5,5,5,5,5,5,2
695873981736970379,2022-09-01,2023-03-25,10,9,0,5,5,5,5,5,5,5,1
695910964744357545,2022-09-06,2023-07-10,28,27,0,5,5,5,5,5,5,5,2
695924998554585121,2022-11-16,2023-01-31,4,4,0,5,5,5,5,5,5,5,0
696247079980995614,2022-09-22,2023-06-28,28,28,0,5,5,4,5,5,5,4,2
696590892041163878,2022-08-20,2023-02-06,9,7,0,5,5,5,5,5,5,5,1
697764506796482893,2022-09-05,2023-09-04,37,36,6,5,5,5,5,5,5,5,3
697902269905072500,2022-10-30,2023-02-10,5,5,0,5,5,4,5,5,5,5,0
701602407323636815,2022-10-07,2023-05-05,11,11,0,5,5,5,5,5,5,5,1
702087082289313376,2022-09-03,2023-09-10,11,8,5,5,5,5,5,5,5,5,1
702711190511749641,2022-12-18,2023-09-02,3,3,1,5,5,5,5,5,5,5,0
703738300321200099,2022-09-22,2023-09-10,30,30,4,5,5,5,5,5,5,5,3
704334062864480044,2023-05-14,2023-09-02,23,23,6,5,5,5,5,5,5,5,6
704355686467177103,2023-06-25,2023-09-09,13,13,7,5,5,5,5,5,5,5,5
704951191459489305,2022-10-27,2023-09-06,31,31,3,5,5,5,5,5,5,5,3
705661741446325242,2022-09-15,2023-02-19,10,10,0,4,5,4,4,4,5,4,1
705662139686852934,2022-12-04,2023-03-10,6,6,0,4,5,5,4,5,4,5,1
706706051358934129,2023-07-31,2023-07-31,1,1,0,5,5,5,5,5,5,5,1
706835086240753643,2022-09-06,2023-07-29,26,23,0,5,5,5,5,5,5,5,2
707379577277903550,2023-03-31,2023-08-17,3,3,1,4,4,4,5,4,4,3,1
708222063813975269,2022-09-15,2023-07-29,46,46,0,5,5,5,5,5,5,5,4
708538600436978656,2023-01-03,2023-09-05,20,20,5,5,5,5,5,5,5,5,2
709523220248712996,2022-09-16,2022-09-16,1,1,0,5,5,5,5,5,5,5,0
710757241467357870,2022-10-17,2023-08-19,4,4,1,5,5,5,5,5,5,5,0
710789034157563421,2022-09-18,2023-09-04,10,10,3,5,5,4,5,5,5,5,1
711167046794755670,2022-09-18,2022-09-18,1,1,0,5,5,5,5,5,5,5,0
711787988795924252,2022-09-18,2023-09-04,96,96,10,5,5,5,5,5,4,5,8
712609805393906211,2022-10-01,2023-08-31,5,5,2,5,5,5,5,5,5,5,0
712679206046525665,2022-09-29,2023-02-19,8,8,0,5,5,5,5,5,5,5,1
713244942242056581,2022-09-23,2023-08-27,8,8,1,5,5,5,5,5,5,5,1
