id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable
23632750,Home in Winnipeg · ★4.71 · 3 bedrooms · 3 beds · 2.5 baths,176861109,Entire home,Entire home/apt,6,,,$149.00,3,100,3,3,1125,1125,3.0,1125.0,t,0,20,50,139,t
23643938,Condo in Winnipeg · 2 bedrooms · 2 beds · 1 bath,65535254,Entire condo,Entire home/apt,4,,,$60.00,30,1125,30,30,1125,1125,30.0,1125.0,t,15,45,75,350,f
23687236,Condo in Winnipeg · ★4.79 · 2 bedrooms · 2 beds · 1 bath,91879760,Entire condo,Entire home/apt,3,,,$79.00,20,730,28,28,730,730,28.0,730.0,t,8,38,68,343,f
23688055,Loft in Winnipeg · ★4.89 · 1 bedroom · 2 beds · 1 bath,18167901,Entire loft,Entire home/apt,2,,,$109.00,2,90,1,2,1125,1125,2.0,1125.0,t,21,51,81,353,f
23735490,Bungalow in Winnipeg · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,81315066,Private room in bungalow,Private room,2,,,$200.00,7,21,7,7,21,21,7.0,21.0,t,30,60,89,89,f
23998136,Guest suite in Winnipeg · ★4.88 · 3 bedrooms · 3 beds · 1 private bath,175128084,Private room in guest suite,Private room,9,,,$529.00,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,89,89,f
23999379,Bungalow in Winnipeg · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,175128084,Private room in bungalow,Private room,2,,,$120.00,30,30,30,30,30,30,30.0,30.0,t,24,54,84,358,f
24000513,Bungalow in Winnipeg · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,175128084,Private room in bungalow,Private room,2,,,$500.00,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,89,89,f
24056711,Home in Winnipeg · 3 bedrooms · 3 beds · 2 baths,3697334,Entire home,Entire home/apt,6,,,,2,1125,2,2,1125,1125,2.0,1125.0,,0,0,0,0,f
24064823,Condo in Winnipeg · ★4.71 · 2 bedrooms · 2 beds · 1 bath,95776055,Entire condo,Entire home/apt,4,,,$64.00,1,1125,1,2,1125,1125,1.4,1125.0,t,0,0,0,0,f
24139716,Guest suite in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 bath,8183935,Entire guest suite,Entire home/apt,2,,,$66.00,4,1125,4,4,1125,1125,4.0,1125.0,t,27,57,87,266,f
24276259,Home in Winnipeg · ★4.97 · 1 bedroom · 2 beds · 1 bath,183034508,Entire home,Entire home/apt,3,,,$54.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,f
24310781,Home in Winnipeg · ★4.74 · 4 bedrooms · 4 beds · 2 baths,37841665,Entire home,Entire home/apt,9,,,$239.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,8,188,f
24398955,Rental unit in Winnipeg · ★4.90 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$67.00,5,1125,3,5,1125,1125,5.0,1125.0,t,0,0,0,0,f
24420661,Townhouse in Winnipeg · ★4.86 · 1 bedroom · 1 bed · 1 private bath,53880310,Private room in townhouse,Private room,1,,,$37.00,30,365,30,30,365,365,30.0,365.0,t,0,0,0,257,f
24431126,Home in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 2 baths,15874551,Entire home,Entire home/apt,4,,,$130.00,3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,358,f
24476896,Loft in Winnipeg · ★4.94 · 1 bedroom · 1 bed · 1 bath,184891476,Entire loft,Entire home/apt,2,,,$89.00,2,30,2,2,1125,1125,2.0,1125.0,t,12,37,57,142,t
24573131,Condo in Winnipeg · ★4.96 · 2 bedrooms · 4 beds · 2 baths,185671079,Entire condo,Entire home/apt,6,,,$135.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,1,1,141,f
24579927,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 private bath,185730560,Private room in home,Private room,2,,,$180.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
24677894,Condo in Winnipeg · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,185671079,Entire condo,Entire home/apt,4,,,$135.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,19,46,300,f
24678630,Home in Winnipeg · ★4.85 · 1 bedroom · 1 bed · 1 private bath,144343801,Private room in home,Private room,2,,,$50.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,363,f
24717604,Home in Winnipeg · ★4.91 · 2 bedrooms · 1 bed · 1 shared bath,186831999,Private room in home,Private room,1,,,$39.00,1,30,1,1,1125,1125,1.0,1125.0,t,0,0,3,3,f
24796952,Bungalow in Winnipeg · ★4.88 · 1 bedroom · 3 beds · 1 private bath,101838697,Private room in bungalow,Private room,8,,,$75.00,1,730,1,1,1125,1125,1.0,1125.0,t,26,56,83,173,f
24821874,Condo in Winnipeg · ★4.71 · 2 bedrooms · 2 beds · 1 bath,95776055,Entire condo,Entire home/apt,4,,,$68.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
24865203,Home in Winnipeg · ★5.0 · 3 bedrooms · 4 beds · 3 baths,116156469,Entire home,Entire home/apt,6,,,$421.00,4,30,4,4,30,30,4.0,30.0,t,16,46,76,76,f
24895418,Home in Winnipeg · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,131850887,Entire home,Entire home/apt,7,,,$185.00,2,1125,4,4,1125,1125,4.0,1125.0,t,14,37,67,156,f
24942008,Bungalow in Winnipeg · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,188495593,Private room in bungalow,Private room,3,,,$82.00,1,31,1,3,1125,1125,1.6,1125.0,t,30,60,90,179,f
24944555,Condo in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,95776055,Entire condo,Entire home/apt,4,,,$85.00,1,1125,1,2,1125,1125,1.3,1125.0,t,0,27,57,332,f
24964863,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,122930869,Entire home,Entire home/apt,6,,,$270.00,4,1125,4,4,1125,1125,4.0,1125.0,t,3,4,4,233,f
24969160,Rental unit in Winnipeg · ★4.96 · 1 bedroom · 1 bed · 1 bath,169074939,Entire rental unit,Entire home/apt,2,,,$100.00,2,30,2,2,30,30,2.0,30.0,t,30,46,46,46,f
25157521,Home in Winnipeg · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,190105304,Private room in home,Private room,1,,,$45.00,1,1125,1,1,1125,1125,1.0,1125.0,t,20,50,80,355,t
25313408,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,25893237,Private room in home,Private room,1,,,$30.00,7,90,7,7,90,90,7.0,90.0,t,0,14,44,319,f
25570456,Bungalow in Winnipeg · ★4.38 · 1 bedroom · 1 bed · 2 shared baths,192561013,Private room in bungalow,Private room,2,,,$60.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,f
25780391,Home in Winnipeg · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,108713039,Private room in home,Private room,2,,,$46.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
25885450,Loft in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 2 baths,185100371,Entire loft,Entire home/apt,4,,,$129.00,2,90,2,2,1125,1125,2.0,1125.0,t,23,53,83,357,f
26216840,Home in Winnipeg · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,64832612,Private room in home,Private room,1,,,$45.00,1,60,1,1,60,60,1.0,60.0,t,0,0,0,0,f
26608039,Barn in Winnipeg · ★4.80 · 2 bedrooms · 2 beds · 1 bath,95776055,Barn,Entire home/apt,4,,,$80.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
26668708,Rental unit in Winnipeg · ★4.89 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,,5,1125,5,5,1125,1125,5.0,1125.0,,0,0,0,0,f
26783329,Rental unit in Winnipeg · ★4.92 · 1 bedroom · 1 bed · 1 bath,28643127,Entire rental unit,Entire home/apt,2,,,$80.00,1,1125,1,1,1125,1125,1.0,1125.0,t,17,31,58,326,f
26813437,Home in Winnipeg · ★4.57 · 1 bedroom · 1 bed · 1 bath,111299398,Entire home,Entire home/apt,2,,,$135.00,28,1125,28,28,1125,1125,28.0,1125.0,t,0,0,0,24,f
26819452,Condo in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 bath,185100371,Entire condo,Entire home/apt,4,,,$107.00,3,90,2,3,1125,1125,3.0,1125.0,t,0,0,0,0,f
26848338,Home in Winnipeg · ★4.64 · 1 bedroom · 2 beds · 1 private bath,201737397,Private room in home,Private room,2,,,$60.00,1,725,1,1,1125,1125,1.0,1125.0,t,25,29,54,326,f
27019047,Home in Winnipeg · ★4.94 · 2 bedrooms · 1 bed · 1 shared bath,186831999,Private room in home,Private room,1,,,$39.00,1,30,1,1,1125,1125,1.0,1125.0,t,0,0,3,3,f
27207195,Bungalow in Winnipeg · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,81315066,Private room in bungalow,Private room,2,,,$200.00,7,21,7,7,21,21,7.0,21.0,t,30,60,73,73,f
27397042,Condo in Winnipeg · ★3.75 · 1 bedroom · 1 bed · 1 bath,90508671,Entire condo,Entire home/apt,4,,,$49.00,1,1125,1,1,1125,1125,1.0,1125.0,t,14,22,49,324,f
27542208,Condo in Winnipeg · ★4.93 · 1 bedroom · 2 beds · 1 bath,11135988,Entire condo,Entire home/apt,4,,,$91.00,3,150,3,3,1125,1125,3.0,1125.0,t,24,54,84,263,f
27588784,Condo in Winnipeg · ★4.93 · 1 bedroom · 1 bed · 1 bath,123302934,Entire condo,Entire home/apt,2,,,$99.00,5,730,5,5,1125,1125,5.0,1125.0,t,30,60,90,365,f
27588785,Condo in Winnipeg · ★4.90 · 2 bedrooms · 2 beds · 2 baths,123302934,Entire condo,Entire home/apt,4,,,$182.00,5,1125,5,5,1125,1125,5.0,1125.0,t,10,40,70,345,f
27588787,Condo in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 bath,123302934,Entire condo,Entire home/apt,2,,,$112.00,5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,365,f
27588789,Condo in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 bath,123302934,Entire condo,Entire home/apt,4,,,$112.00,5,364,5,5,1125,1125,5.0,1125.0,t,0,0,0,228,f
27588790,Condo in Winnipeg · ★4.82 · 1 bedroom · 1 bed · 1 bath,123302934,Entire condo,Entire home/apt,2,,,$112.00,5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,365,f
27588791,Condo in Winnipeg · ★4.84 · 2 bedrooms · 2 beds · 1 bath,123302934,Entire condo,Entire home/apt,5,,,$152.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,10,40,315,f
27588792,Condo in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 1 bath,123302934,Entire condo,Entire home/apt,2,,,$122.00,3,730,3,3,730,730,3.0,730.0,t,30,60,90,365,f
27588793,Condo in Winnipeg · ★4.68 · 2 bedrooms · 2 beds · 1 bath,123302934,Entire condo,Entire home/apt,4,,,$132.00,5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,365,f
27610102,Townhouse in Winnipeg · 1 bedroom · 1 bed · 1 bath,208340512,Entire townhouse,Entire home/apt,3,,,$160.00,1,5,1,1,5,5,1.0,5.0,t,28,58,87,87,f
27646733,Home in Winnipeg · ★4.94 · 3 bedrooms · 3 beds · 1.5 shared baths,38791285,Private room in home,Private room,1,,,$60.00,7,1125,7,7,1125,1125,7.0,1125.0,t,1,25,40,178,f
27853614,Home in Winnipeg · ★4.86 · Studio · 1 bed · 1 bath,163329984,Entire home,Entire home/apt,2,,,$50.00,1,90,1,1,1125,1125,1.0,1125.0,t,15,15,29,118,f
27855927,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,210390796,Private room in home,Private room,2,,,$70.00,1,31,1,1,31,31,1.0,31.0,t,0,0,0,0,f
28046558,Bungalow in Winnipeg · 2 bedrooms · 2 beds · 1 shared bath,211858688,Private room in bungalow,Private room,2,,,$50.00,365,365,365,365,1125,1125,365.0,1125.0,t,30,60,90,364,t
28357362,Bungalow in Winnipeg · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,108753850,Private room in bungalow,Private room,2,,,$30.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,15,290,f
28389128,Townhouse in Winnipeg · ★4.72 · 2 bedrooms · 2 beds · 1 bath,116800314,Entire townhouse,Entire home/apt,4,,,$109.00,2,1125,2,2,1125,1125,2.0,1125.0,t,25,55,85,360,f
28415481,Condo in Winnipeg · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,38109052,Private room in condo,Private room,1,,,$59.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,257,t
28459402,Rental unit in Winnipeg · ★4.84 · 2 bedrooms · 2 beds · 2 baths,18581972,Entire rental unit,Entire home/apt,4,,,$135.00,3,1125,3,3,3,1125,3.0,896.3,t,12,42,69,148,t
28560248,Condo in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 1 bath,215545724,Entire condo,Entire home/apt,3,,,$210.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,43,f
28604002,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,42762931,Private room in home,Private room,1,,,$40.00,4,1125,4,4,1125,1125,4.0,1125.0,t,15,45,75,350,f
28685075,Guest suite in Winnipeg · ★5.0 · 3 bedrooms · 7 beds · 1 bath,86138438,Entire guest suite,Entire home/apt,7,,,$200.00,7,60,7,7,60,60,7.0,60.0,t,15,39,63,203,f
28782868,Home in Winnipeg · ★4.73 · 3 bedrooms · 3 beds · 2 baths,217104502,Entire home,Entire home/apt,6,,,$99.00,2,28,2,2,28,28,2.0,28.0,t,0,0,0,39,f
28815673,Rental unit in Winnipeg · ★4.89 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$68.00,4,1125,4,4,1125,1125,4.0,1125.0,t,16,41,51,326,f
29053103,Condo in Winnipeg · ★4.92 · 1 bedroom · 2 beds · 1 bath,97659537,Entire condo,Entire home/apt,4,,,,28,1125,28,28,1125,1125,28.0,1125.0,,0,0,0,0,f
29284880,Home in Winnipeg · ★4.78 · 3 bedrooms · 3 beds · 1 bath,70451075,Entire home,Entire home/apt,5,,,$128.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,14,44,133,f
29569409,Rental unit in Winnipeg · ★4.95 · Studio · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$67.00,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,f
29586947,Townhouse in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 private bath,222606237,Private room in townhouse,Private room,2,,,$85.00,2,7,2,2,7,7,2.0,7.0,t,30,60,90,90,f
29725400,Bungalow in Winnipeg · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,199538184,Private room in bungalow,Private room,2,,,$45.00,5,1125,5,5,1125,1125,5.0,1125.0,t,10,40,70,345,f
29757359,Guest suite in Winnipeg · ★4.54 · 1 bedroom · 1 bed · 1 bath,95776055,Entire guest suite,Entire home/apt,3,,,$57.00,1,1125,1,1,1125,1125,1.0,1125.0,t,27,57,87,362,f
29778226,Home in Winnipeg · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,199538184,Private room in home,Private room,2,,,$45.00,5,1125,5,5,1125,1125,5.0,1125.0,t,20,50,80,80,f
29834015,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 2 shared baths,7608280,Private room in home,Private room,4,,,$65.00,6,1125,6,6,1125,1125,6.0,1125.0,t,30,60,90,365,f
30092809,Home in Winnipeg · 1 bedroom · 1 bed · 1.5 shared baths,226116075,Private room in home,Private room,1,,,$30.00,30,180,30,30,180,180,30.0,180.0,t,27,57,87,87,f
30176641,Home in Winnipeg · ★4.67 · 1 bedroom · 1 bed · 1 private bath,226695089,Private room in home,Private room,1,,,$80.00,1,1125,1,1,1125,1125,1.0,1125.0,t,19,46,61,336,f
30231853,Condo in Winnipeg · ★4.96 · 1 bedroom · 1 bed · 1 bath,21822383,Entire condo,Entire home/apt,2,,,$98.00,2,1125,2,2,1125,1125,2.0,1125.0,t,8,19,37,126,f
30245967,Home in Winnipeg · 2 bedrooms · 1 bed · 1 bath,227017023,Entire home,Entire home/apt,2,,,$74.00,2,100,2,2,100,100,2.0,100.0,t,0,0,0,0,f
30257915,Home in Winnipeg · ★4.68 · 1 bedroom · 1 bed · 1 bath,61465737,Entire home,Entire home/apt,2,,,$87.00,30,1125,30,30,1125,1125,30.0,1125.0,t,29,59,89,364,f
30428050,Loft in Winnipeg · ★4.84 · 1 bedroom · 1 bed · 1 bath,313682239,Entire loft,Entire home/apt,2,,,$94.00,2,90,2,2,1125,1125,2.0,1125.0,t,29,59,89,179,f
30442896,Tent in Winnipeg · ★5.0 · 1 bedroom · 5 beds · 1 bath,110192366,Tent,Entire home/apt,5,,,$225.00,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,f
30443324,Bungalow in Winnipeg · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,110192366,Private room in bungalow,Private room,2,,,$129.00,1,365,1,1,365,365,1.0,365.0,t,27,57,87,256,f
30532631,Condo in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 2 baths,155904768,Entire condo,Entire home/apt,4,,,$180.00,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,13,f
30595133,Loft in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 bath,313682239,Entire loft,Entire home/apt,2,,,$94.00,2,1125,2,2,1125,1125,2.0,1125.0,t,19,49,79,169,f
30726804,Condo in Winnipeg · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,35874282,Private room in condo,Private room,1,,,$41.00,3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,88,f
30932518,Townhouse in Winnipeg · ★4.74 · 4 bedrooms · 4 beds · 1 bath,105884901,Entire townhouse,Entire home/apt,7,,,$158.00,1,1125,1,2,1125,1125,1.1,1125.0,t,28,58,88,363,t
31045533,Home in Winnipeg · 2 bedrooms · 2 beds · 1.5 shared baths,120010020,Private room in home,Private room,3,,,$136.00,1,1125,1,1,1125,1125,1.0,1125.0,t,29,59,89,178,f
31149855,Condo in Winnipeg · ★4.89 · 1 bedroom · 2 beds · 1 bath,137404574,Entire condo,Entire home/apt,4,,,$84.00,30,30,3,30,1125,1125,27.7,1125.0,t,12,40,40,234,f
31396921,Condo in Winnipeg · ★New · 2 bedrooms · 2 beds · 1 bath,134518216,Entire condo,Entire home/apt,4,,,$109.00,2,28,2,2,28,28,2.0,28.0,t,24,54,73,73,f
31498719,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15818259,Private room in home,Private room,2,,,$69.00,2,30,2,2,30,30,2.0,30.0,t,10,40,70,70,f
31535314,Bungalow in Winnipeg · ★4.71 · 1 bedroom · 1 bed · 1 bath,236337476,Entire bungalow,Entire home/apt,2,,,$119.00,3,1125,3,3,1125,1125,3.0,1125.0,t,22,44,74,349,f
31622758,Rental unit in Winnipeg · ★4.88 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$67.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,f
31720671,Townhouse in Winnipeg · 3 bedrooms · 3 beds · 2.5 baths,134598415,Entire townhouse,Entire home/apt,5,,,$130.00,90,360,90,90,360,360,90.0,360.0,t,16,46,76,166,f
31764914,Condo in Winnipeg · ★4.97 · 1 bedroom · 1 bed · 1 bath,1526411,Entire condo,Entire home/apt,2,,,$112.00,2,1125,2,2,1125,1125,2.0,1125.0,t,16,16,16,16,f
31865900,Townhouse in Winnipeg · ★4.96 · 3 bedrooms · 6 beds · 2 baths,69578822,Entire townhouse,Entire home/apt,9,,,$264.00,4,400,3,5,1125,1125,3.9,1125.0,t,18,21,30,294,t
31885722,Townhouse in Winnipeg · ★4.54 · 2 bedrooms · 2 beds · 1 shared bath,238999894,Private room in townhouse,Private room,4,,,$68.00,3,1125,3,3,1125,1125,3.0,1125.0,t,30,60,90,179,f
31887311,Townhouse in Winnipeg · ★4.79 · 2 bedrooms · 1 bed · 1 shared bath,238999894,Private room in townhouse,Private room,2,,,$40.00,4,1125,4,4,1125,1125,4.0,1125.0,t,30,60,90,179,f
31887599,Townhouse in Winnipeg · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,238999894,Private room in townhouse,Private room,2,,,$38.00,4,1125,4,4,1125,1125,4.0,1125.0,t,30,60,90,179,f
31905995,Home in Winnipeg · 1 bedroom · 1 bed · 1 private bath,239185971,Private room in home,Private room,4,,,$135.00,5,5,5,5,5,5,5.0,5.0,t,0,0,0,0,f
32002326,Home in Winnipeg · ★4.83 · 3 bedrooms · 5 beds · 2.5 baths,82573513,Entire home,Entire home/apt,10,,,$180.00,2,28,2,2,28,28,2.0,28.0,t,26,56,86,361,f
32006993,Bungalow in Winnipeg · ★4.71 · Studio · 1 bed · 1 shared bath,109248901,Private room in bungalow,Private room,1,,,$25.00,5,120,5,5,120,120,5.0,120.0,t,4,4,4,225,f
32051838,Home in Winnipeg · 2 bedrooms · 1 bed · 2.5 baths,240319765,Private room in home,Private room,1,,,$35.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,t
32064679,Condo in Winnipeg · ★4.93 · 2 bedrooms · 2 beds · 1 bath,134777230,Entire condo,Entire home/apt,4,,,,3,1125,3,4,1125,1125,3.4,1125.0,,0,0,0,0,f
32167396,Condo in Winnipeg · ★4.74 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,,$103.00,2,999,2,14,999,999,11.7,999.0,t,24,54,84,359,f
32187398,Guest suite in Winnipeg · ★4.81 · 1 bedroom · 1 bed · 1 bath,203874825,Entire guest suite,Entire home/apt,3,,,$191.00,2,3,1,2,1125,1125,2.0,1125.0,t,1,1,2,10,f
32261505,Villa in Winnipeg · 2 bedrooms · 2 beds · 1 private bath,103768435,Private room in villa,Private room,5,,,$79.00,1,365,1,1,365,365,1.0,365.0,t,0,0,0,230,f
32342977,Rental unit in Winnipeg · ★4.89 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,,5,1125,5,5,1125,1125,5.0,1125.0,,0,0,0,0,f
32363502,Condo in Winnipeg · ★4.79 · Studio · 2 beds · 1 bath,66518418,Entire condo,Entire home/apt,2,,,,3,20,3,3,20,20,3.0,20.0,,0,0,0,0,f
32664710,Rental unit in Winnipeg · ★4.60 · 2 bedrooms · 2 beds · 1.5 baths,18581972,Entire rental unit,Entire home/apt,4,,,$101.00,3,1125,3,3,1125,1125,3.0,1125.0,t,22,52,81,81,t
32728509,Home in Winnipeg · ★4.96 · 1 bedroom · 2 beds · 1 bath,246114376,Entire home,Entire home/apt,3,,,$57.00,7,730,7,7,1125,1125,7.0,1125.0,t,11,11,11,143,f
32780476,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,206946214,Entire condo,Entire home/apt,1,,,$58.00,365,365,365,365,365,365,365.0,365.0,t,29,59,89,364,f
32788393,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,246644202,Entire condo,Entire home/apt,3,,,$65.00,7,365,7,7,365,365,7.0,365.0,t,30,60,90,365,f
33043126,Home in Winnipeg · ★4.70 · 2 bedrooms · 3 beds · 1.5 baths,114498849,Entire home,Entire home/apt,6,,,$107.00,2,999,2,14,999,999,11.7,999.0,t,21,51,81,355,f
33160320,Rental unit in Winnipeg · ★4.91 · 2 bedrooms · 2 beds · 1 bath,249669972,Entire rental unit,Entire home/apt,4,,,$125.00,5,90,5,5,90,90,5.0,90.0,t,0,0,0,0,f
33485155,Home in Winnipeg · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,152950826,Private room in home,Private room,2,,,$55.00,1,30,1,1,1125,1125,1.0,1125.0,t,30,60,90,179,f
33527029,Home in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 private bath,98927265,Private room in home,Private room,2,,,$80.00,1,6,1,1,6,6,1.0,6.0,t,0,14,44,44,t
33718930,Rental unit in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 bath,313682239,Entire rental unit,Entire home/apt,2,,,$94.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,180,f
33879946,Bed and breakfast in Winnipeg · ★3.67 · 2 bedrooms · 4 beds · 1 private bath,255844093,Private room in bed and breakfast,Private room,2,,,$50.00,1,2,1,1,2,2,1.0,2.0,t,29,29,29,29,f
33899947,Townhouse in Winnipeg · ★4.69 · 1 bedroom · 2 beds · 1 bath,28742332,Entire townhouse,Entire home/apt,4,,,$72.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,f
34095722,Home in Winnipeg · ★4.96 · 2 bedrooms · 3 beds · 1 bath,40200324,Entire home,Entire home/apt,6,,,$127.00,3,1125,3,3,1125,1125,3.0,1125.0,t,22,52,82,163,t
34147948,Condo in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 bath,81950151,Entire condo,Entire home/apt,2,,,$75.00,7,1125,7,7,1125,1125,7.0,1125.0,t,6,19,49,49,f
34435249,Home in Winnipeg · ★4.82 · 3 bedrooms · 3 beds · 2 baths,177487885,Entire home,Entire home/apt,6,,,,3,1125,3,3,1125,1125,3.0,1125.0,,0,0,0,0,f
34558186,Home in Winnipeg · ★4.48 · 2 bedrooms · 2 beds · 1 bath,133026564,Entire home,Entire home/apt,6,,,,1,1125,1,2,1125,1125,1.4,1125.0,,0,0,0,0,t
34598964,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,38459934,Entire rental unit,Entire home/apt,2,,,$135.00,31,180,31,31,100,180,31.0,162.7,t,0,0,0,0,f
34598983,Serviced apartment in Winnipeg · ★5.0 · 3 bedrooms · 3 beds · 2 baths,38459934,Entire serviced apartment,Entire home/apt,4,,,$240.00,31,1125,31,31,100,1125,31.0,903.5,t,28,58,88,88,f
34605031,Guesthouse in Winnipeg · ★4.85 · 2 bedrooms · 2 beds · 1 bath,95776055,Entire guesthouse,Entire home/apt,6,,,$102.00,1,1125,1,2,1125,1125,1.3,1125.0,t,0,0,0,0,f
34713260,Home in Winnipeg · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,261799192,Private room in home,Private room,2,,,$50.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,364,f
